NameID	Name
50296069	Acronia folsomii Luer & Endara
50309768	Acronia hammelii (Luer) Luer
50296084	Acronia hawkinsii Luer & Endara
50292165	Acronia homalantha (Schltr.) Luer
50309769	Acronia imitor (Luer) Luer
50292166	Acronia isthmica (Luer) Luer
50302583	Acronia leucantha (Schltr.) Luer
50309770	Acronia longipedicellata (Ames & C. Schweinf.) Luer
50309771	Acronia luctuosa (Rchb. f.) Luer
50304889	Acronia maduroi (Luer) Luer
50292002	Acronia matudana (C. Schweinf.) Luer
50304993	Acronia nitida (Luer) Luer
50305002	Acronia oncoglossa (Luer) Luer
50305005	Acronia orygmoglossa Luer & Dressler
50309772	Acronia pallida (Luer) Luer
50292189	Acronia palliolata (Ames) Luer
50309778	Acronia pansamalae (Schltr.) Luer
50309779	Acronia peculiaris (Luer) Luer
50309780	Acronia phyllocardia (Rchb. f.) Luer
50309781	Acronia phyllocardioides (Schltr.) Luer
50309773	Acronia polysticta (Luer) Luer
50292169	Acronia radula (Luer) Luer
50309782	Acronia rectipetala (Ames & C. Schweinf.) Luer
50309783	Acronia rhodoglossa (Schltr.) Luer
50309774	Acronia rowleei (Ames) Luer
50308590	Acronia saccatilabia (C. Schweinf.) Luer
50308577	Acronia sanchoi (Ames) Luer
50309784	Acronia scaphipetala (Luer) Luer
50309785	Acronia simulans (L.O. Williams) Luer
50309786	Acronia titan (Luer) Luer
50309787	Acronia tonduzii (Schltr.) Luer
50309775	Acronia volcanica (Luer) Luer
40031436	Acronia C. Presl
23513532	Acrorchis roseola Dressler
40037229	Acrorchis Dressler
26600001	Acrostichum aureum L.
26602571	Acrostichum danaeifolium Langsd. & Fisch.
40031599	Acrostichum L.
26602854	Actinostachys germanii Fée
26602855	Actinostachys pennula (Sw.) Hook.
40031900	Actinostachys Wall.
23503273	Ada allenii (L.O. Williams ex C. Schweinf.) N.H. Williams
23503274	Ada chlorops (Endrés & Rchb. f.) N.H. Williams
40032035	Ada Lindl.
100442389	Adelonema allenii (Croat) S.Y. Wong & Croat
100442391	Adelonema hammelii (Croat & Grayum) S.Y. Wong & Croat
100442396	Adelonema panamense Croat & Mansell
100442398	Adelonema picturatum (Linden & André) S.Y. Wong & Croat
100442401	Adelonema wallisii (Regel) S.Y. Wong & Croat
100442402	Adelonema wendlandii (Schott) S.Y. Wong & Croat
40032219	Adelonema Schott
2726177	Adenocaulon lyratum S.F. Blake
40032412	Adenocaulon Hook.
26607572	Adenoderris sororia Maxon
40032470	Adenoderris J. Sm.
2734530	Adenophyllum porophyllum (Cav.) Hemsl.
2734533	Adenophyllum porophyllum var. porophyllum 
2734536	Adenophyllum porophyllum var. radiatum (DC.) Strother
40032628	Adenophyllum Pers.
2712104	Adenostemma flintii R.M. King & H.Rob.
2712105	Adenostemma fosbergii R.M. King & H.Rob.
2704398	Adenostemma hirtiflorum Benth.
2701637	Adenostemma platyphyllum Cass.
40032754	Adenostemma J.R. Forst. & G. Forst.
26606572	Adiantopsis chlorophylla (Sw.) Fée
26606577	Adiantopsis radiata (L.) Fée
40032847	Adiantopsis Fée
50328205	Adiantum acrolobum A. Rojas
26606986	Adiantum andicola Liebm.
26606987	Adiantum braunii Mett. ex Kuhn
26613651	Adiantum cajennense Willd. ex Klotzsch
50105359	Adiantum capillus-veneris group 
26602671	Adiantum capillus-veneris L.
50317857	Adiantum caribense A. Rojas
26606988	Adiantum caryotideum Christ
26602672	Adiantum concinnum Humb. & Bonpl. ex Willd.
26610945	Adiantum cordatum Maxon
26606989	Adiantum decoratum Maxon & Weath.
26606818	Adiantum deflectens Mart.
26606991	Adiantum feei T. Moore ex Fée
26606770	Adiantum fructuosum Poepp. ex Spreng.
26606783	Adiantum humile Kunze
26608574	Adiantum isthmicum B. Zimmer
26602677	Adiantum latifolium Lam.
26606722	Adiantum lucidum (Cav.) Sw.
26603272	Adiantum lunulatum Burm. f.
26602678	Adiantum macrophyllum Sw.
26602680	Adiantum obliquum Willd.
26606792	Adiantum patens Willd.
26610946	Adiantum pectinatum Kunze ex Baker
50105360	Adiantum petiolatum group 
26602683	Adiantum petiolatum Desv.
26604315	Adiantum poiretii Wikstr.
