NameID	Name
50240138	Ardisia nigrescens subsp. donnellsmithii (Mez) Ricketson & Pipoly
22000089	Ardisia opegrapha Oerst.
50137929	Ardisia opegrapha subsp. opegrapha 
50137930	Ardisia opegrapha subsp. paquitensis (Lundell) Pipoly & Ricketson
50137928	Ardisia opegrapha subsp. wagneri (Mez) Pipoly & Ricketson
22000607	Ardisia palmana Donn. Sm.
22000092	Ardisia paschalis Donn. Sm.
50242059	Ardisia pseudocuspidata Pipoly & Ricketson
22000939	Ardisia rarescens Standl.
22000104	Ardisia revoluta Kunth
22000683	Ardisia rigidifolia Lundell
22000618	Ardisia scheryi Lundell
22000940	Ardisia schippii Standl.
22000119	Ardisia storkii Lundell
22001335	Ardisia subcrenulata Lundell
22000620	Ardisia subsessilifolia Lundell
22001343	Ardisia tarariae Lundell
50220290	Ardisia tortuguerensis Ricketson & Pipoly
22000122	Ardisia tuerckheimii Donn. Sm.
22000129	Ardisia verapazensis Donn. Sm.
50154538	Ardisia verapazensis subsp. verapazensis 
50154539	Ardisia verapazensis subsp. cucullata (Lundell) Pipoly & Ricketson
50240139	Ardisia verdisepala Ricketson & Pipoly
22000130	Ardisia vesca Lundell
22000626	Ardisia wedelii Lundell
40018922	Ardisia Sw.
23700044	Averrhoa bilimbi L.
23700001	Averrhoa carambola L.
20300333	Axinaea costaricensis Cogn.
40023386	Axinaea Ruiz & Pav.
50232521	Baccharis glandulifera G.L. Nesom
2744737	Baccharis lancifolia Less.
2711345	Baccharis pedunculata (Mill.) Cabrera
2701905	Baccharis salicifolia (Ruiz & Pav.) Pers.
50333241	Baccharis salicifolia subsp. monoica (G.L. Nesom) Joch. Müll.
40023714	Baccharis L.
40023783	Bactris Jacq. ex Scop.
19600323	Bakeridesia gloriosa D.M. Bates
19602781	Bakeridesia integerrima (Hook. f.) D.M. Bates
19602501	Bakeridesia nelsonii (Rose) D.M. Bates
19602502	Bakeridesia pittieri (Donn. Sm.) D.M. Bates
50126549	Bakeridesia vulcanicola (Standl.) D.M. Bates
40024051	Bakeridesia Hochr.
13200068	Bartholomaea mollis Standl. & Steyerm.
40025112	Bartholomaea Standl. & Steyerm.
2712643	Bartlettina luxii (B.L. Rob.) R.M. King & H.Rob.
2712648	Bartlettina montigena (Standl. & Steyerm.) R.M. King & H.Rob.
2712652	Bartlettina pansamalensis (B.L. Rob.) R.M. King & H.Rob.
2711348	Bartlettina platyphylla (B.L. Rob.) R.M. King & H.Rob.
2711349	Bartlettina prionophylla (B.L. Rob.) R.M. King & H.Rob.
2712657	Bartlettina sordida (Less.) R.M. King & H.Rob.
2712659	Bartlettina tuerckheimii (Klatt) R.M. King & H.Rob.
2712660	Bartlettina williamsii R.M. King & H.Rob.
40025122	Bartlettina R.M. King & H.Rob.
13000872	Bauhinia monandra Kurz
13027351	Bauhinia multinervia (Kunth) DC.
13000878	Bauhinia pansamalana Donn. Sm.
13027460	Bauhinia variegata L.
40025930	Begonia L.
50142311	Bejaria Mutis
50219170	Berberis berriozabalensis (Miranda) Marroq.
3500453	Berberis hemsleyi Donn. Sm.
3500196	Berberis nigricans Kuntze
50142600	Berberis tenuifolia Lindl.
40026670	Berberis L.
27903149	Bertiera angustifolia Benth.
50049753	Bertiera bracteosa (Donn. Sm.) B. Ståhl & L. Andersson
27903150	Bertiera guianensis Aubl.
40026944	Bertiera Aubl.
14000477	Besleria laxiflora Benth.
40027012	Besleria L.
40027835	Bixa L.
20302611	Blakea foliacea Gleason
20300376	Blakea grandiflora Hemsl.
20303453	Blakea hammelii Almeda
20302615	Blakea pauciflora Gleason
40027946	Blakea P. Browne
40028696	Boehmeria Jacq.
50255770	Bonellia albiflora (Lundell) B. Ståhl & Källersjö
50255774	Bonellia flammea (Millsp. ex Mez) B. Ståhl & Källersjö
50255781	Bonellia longifolia (Standl.) B. Ståhl & Källersjö
50250261	Bonellia macrocarpa (Cav.) B. Ståhl & Källersjö
50250260	Bonellia macrocarpa subsp. macrocarpa 
50255709	Bonellia macrocarpa subsp. panamensis (Lundell) B. Ståhl & Källersjö
50255783	Bonellia montana (B. Ståhl) B. Ståhl & Källersjö
50255787	Bonellia nervosa (C. Presl) B. Ståhl & Källersjö
50255788	Bonellia nitida (B. Ståhl) B. Ståhl & Källersjö
50255789	Bonellia paludicola (Standl.) B. Ståhl & Källersjö
40029279	Bonellia Bertero ex Colla
4001994	Bourreria andrieuxii (DC.) Hemsl.
27912487	Bouvardia macdougallii Lorence
27905968	Bouvardia multiflora (Cav.) Schult. & Schult. f.
2401367	Brahea nitida André
29605012	Brugmansia sanguinea (Ruiz & Pav.) D. Don
29602998	Brugmansia suaveolens (Humb. & Bonpl. ex Willd.) Bercht. & C. Presl
29604525	Brugmansia versicolor Lagerh.
40032192	Brugmansia Pers.
4900025	Buxus citrifolia (Willd.) Spreng.
40033761	Buxus L.
19501278	Byrsonima bucidifolia Standl.
40033805	Byrsonima Rich. ex Kunth
40034645	Calea L.
13004728	Calliandra belizensis (Britton & Rose) Standl.
13004832	Calliandra haematocephala Hassk.
100398668	Calliandra ricoana H.M. Hern. & R. Duno
13027753	Calliandra surinamensis Benth.
40034910	Calliandra Benth.
7800684	Calophyllum inophyllum L.
2603214	Calotropis procera (Aiton) W.T. Aiton
40035662	Calotropis R. Br.
100447985	Calyptranthes guanacastensis N. Zamora, S.Y. Kim & R. Espinoza
22102722	Calyptranthes hondurensis Standl.
22102445	Calyptranthes karlingii Standl.
22100299	Calyptranthes lindeniana O. Berg
22102511	Calyptranthes paxillata McVaugh
22102580	Calyptranthes petenensis Lundell
22102595	Calyptranthes salamensis Lundell
40036073	Calyptranthes Sw.
1800973	Cameraria latifolia L.
40036357	Cameraria L.
5600007	Canella winterana (L.) Gaertn.
40000686	Canella P. Browne
50313776	Capparicordis yunckeri (Standl.) Iltis & Cornejo
