NameID	Name
100001421	Adiantopsis vincentii M.S. Barker & Hickey
26602672	Adiantum concinnum Humb. & Bonpl. ex Willd.
26621467	Adiantum crenatum Willd.
26602673	Adiantum cristatum L.
100450780	Adiantum cuneatiforme C. Chr.
26622560	Adiantum deltoideum Sw.
26622584	Adiantum dissimulatum Jenman
26602674	Adiantum fragile Sw.
26606770	Adiantum fructuosum Poepp. ex Spreng.
26606783	Adiantum humile Kunze
26622593	Adiantum intermedium Sw.
26622572	Adiantum kunzeanum C. Presl
26602677	Adiantum latifolium Lam.
100450811	Adiantum laxum Kunze
26606722	Adiantum lucidum (Cav.) Sw.
26602678	Adiantum macrophyllum Sw.
26622583	Adiantum nigrescens Fée
50210612	Adiantum oblique-truncatum Fée
26602680	Adiantum obliquum Willd.
26606714	Adiantum peruvianum Klotzsch
26602683	Adiantum petiolatum Desv.
26608629	Adiantum phyllitidis J. Sm.
26604315	Adiantum poiretii Wikstr.
26607573	Adiantum polyphyllum Willd.
26602684	Adiantum pulverulentum L.
26622565	Adiantum pumilum Sw.
26615257	Adiantum pyramidale (L.) Willd.
26602685	Adiantum raddianum C. Presl
26602686	Adiantum rigidulum Mett. ex Kuhn
50156580	Adiantum sericeum D.C. Eaton
26606768	Adiantum serratodentatum Humb. & Bonpl. ex Willd.
26602687	Adiantum tenerum Sw.
26606782	Adiantum terminatum Kunze ex Miq.
26605599	Adiantum tetraphyllum Humb. & Bonpl. ex Willd.
26606994	Adiantum trapeziforme L.
26613498	Adiantum variopinnatum Jermy & T.G. Walker
26602691	Adiantum villosum L.
100444475	Adiantum vivesii Proctor
26606995	Adiantum wilesianum Hook.
26602692	Adiantum wilsonii Hook.
50038845	Aechmea decurva Proctor
4302866	Aechmea flemingii H. Luther
4300895	Aechmea lingulata (L.) Baker
4300860	Aechmea nudicaulis (L.) Griseb.
4301614	Aechmea paniculigera (Sw.) Griseb.
100141897	Aechmea reclinata Sastre & Brithmer
50039149	Aechmea serrata (L.) Mez
4303863	Aechmea smithiorum Mez
33700052	Aegiphila caymanensis Moldenke
33700887	Aegiphila elata Sw.
50213858	Aegiphila foetida Sw.
33700889	Aegiphila martinicensis Jacq.
50214049	Aegiphila nervosa Urb.
50214055	Aegiphila obtusa Urb.
50214127	Aegiphila plicata Urb.
50214158	Aegiphila swartziana Urb.
50214164	Aegiphila trifida Sw.
50214170	Aegiphila uniflora Urb.
13024832	Aeschynomene americana L.
13024842	Aeschynomene brasiliana (Poir.) DC.
13024850	Aeschynomene ciliata Vogel
13007573	Aeschynomene elegans Schltdl. & Cham.
13024864	Aeschynomene evenia C. Wright
13024868	Aeschynomene filosa Mart. ex Benth.
13024871	Aeschynomene fluminensis Vell.
13024882	Aeschynomene gracilis Vogel
13024944	Aeschynomene pleuronervia DC.
13007638	Aeschynomene pratensis Small
13024966	Aeschynomene rudis Benth.
13024974	Aeschynomene sensitiva Sw.
13024985	Aeschynomene tenuis Griseb.
13007659	Aeschynomene villosa Poir.
13007663	Aeschynomene virginica (L.) Britton, Sterns & Poggenb.
13007664	Aeschynomene viscidula Michx.
29206962	Agalinis albida Britton & Pennell
29200003	Agalinis fasciculata (Elliott) Raf.
29201626	Agalinis harperi Pennell
100284587	Agalinis kingsii Proctor
29200004	Agalinis linifolia (Nutt.) Britton
29201628	Agalinis maritima (Raf.) Raf.
29200006	Agalinis purpurea (L.) Pennell
50062078	Agave acicularis Trel.
50062109	Agave acklinicola Trel.
50062111	Agave albescens Trel.
50062093	Agave anomala Trel.
50272247	Agave antillarum Descourt.
50062106	Agave bahamana Trel.
50062105	Agave braceana Trel.
100142291	Agave brevipetala Trel.
100142293	Agave brevispina Trel.
50062116	Agave brittoniana Trel.
50062108	Agave cacozela Trel.
50062285	Agave cajalbanensis A. Álvarez
50005267	Agave caribaeicola Trel.
100441047	Agave caymanensis Proctor
1200379	Agave eggersiana Trel.
100142330	Agave ehrenbergii Jacobi
50062082	Agave grisea Trel.
50062075	Agave harrisii Trel.
50062125	Agave inaguensis Trel.
50062110	Agave indagatorum Trel.
50062074	Agave intermixta Trel.
50057839	Agave jarucoensis A. Álvarez
50223492	Agave karatto Mill.
50062092	Agave longipes Trel.
50062107	Agave millspaughii Trel.
50292021	Agave minor Proctor
50062095	Agave missionum Trel.
50136082	Agave morrisii Baker
50062124	Agave nashii Trel.
50062112	Agave papyrocarpa Trel.
50062090	Agave shaferi Trel.
50062018	Agave tubulata Trel.
50062094	Agave underwoodii Trel.
50272707	Agave willdingii Tod.
2712193	Ageratina contorta (C.D. Adams) R.M. King & H. Rob.
2712195	Ageratina corylifolia (Griseb.) R.M. King & H. Rob.
2712212	Ageratina dictyoneura (Urb.) R.M. King & H. Rob.
2712247	Ageratina hartii (Urb.) R.M. King & H. Rob.
